11670,2.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,40843.0,6.0,2.0,81.0,1598.0,1273.0
18840,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,3620.0,7.0,1.0,70.0,999.0,1135.0
28875,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,15.0,7.0,0.0,110.0,1498.0,1240.0
13980,5.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,23850.0,6.0,2.0,87.0,1197.0,1087.0
16895,0.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,22261.0,5.0,1.0,66.0,1422.0,1135.0
9999,5.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,10.0,5.0,0.0,56.0,898.0,1165.0
10990,5.0,4.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,5.0,0.0,55.0,898.0,1092.0
8490,3.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,20768.0,5.0,1.0,66.0,1398.0,1163.0
20950,4.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,22800.0,6.0,1.0,100.0,1598.0,1522.0
13990,2.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,6038.0,5.0,1.0,66.0,999.0,1273.0
17560,2.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,81.0,1598.0,1425.0
12980,3.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,20615.0,5.0,2.0,66.0,1398.0,1163.0
15450,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,13300.0,5.0,2.0,70.0,999.0,1180.0
14450,2.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,55899.0,6.0,2.0,100.0,1598.0,1425.0
21900,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,22832.0,7.0,1.0,85.0,1598.0,1360.0
10610,5.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,11.0,5.0,0.0,56.0,898.0,1087.0
22730,1.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,10.0,6.0,0.0,85.0,999.0,1360.0
11250,3.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,19101.0,5.0,3.0,66.0,1398.0,1163.0
21500,1.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,21426.0,6.0,1.0,85.0,1598.0,1260.0
34990,4.0,5.0,4.0,0.0,0.0,1.0,0.0,1.0,500.0,6.0,0.0,147.0,1598.0,1487.0
48765,6.0,7.0,2.0,0.0,0.0,1.0,0.0,1.0,11.0,6.0,0.0,165.0,1798.0,1608.0
25420,1.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,100.0,7.0,0.0,85.0,999.0,1365.0
18490,5.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,10564.0,6.0,1.0,164.0,1618.0,1165.0
26600,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,30.0,7.0,0.0,85.0,999.0,1360.0
20980,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1000.0,5.0,0.0,70.0,999.0,1135.0
14700,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,5300.0,6.0,1.0,66.0,1398.0,1163.0
43990,6.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,13.0,6.0,0.0,147.0,1997.0,1765.0
11450,4.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,111200.0,5.0,2.0,101.0,1600.0,1503.0
23880,4.0,5.0,4.0,0.0,0.0,1.0,0.0,1.0,25097.0,6.0,1.0,121.0,1490.0,1598.0
29990,4.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,121.0,1490.0,1503.0
12750,4.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,159000.0,8.0,3.0,125.0,1956.0,1613.0
26990,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,2000.0,7.0,0.0,85.0,999.0,1179.0
20960,4.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,28540.0,6.0,1.0,125.0,1956.0,1503.0
23880,4.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,29440.0,6.0,1.0,121.0,1500.0,1584.0
17877,2.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,10.0,6.0,0.0,110.0,1399.0,1288.0
9190,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,5.0,1.0,55.0,1398.0,1105.0
16900,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,10457.0,5.0,1.0,70.0,999.0,1580.0
8500,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,52500.0,5.0,2.0,51.0,1229.0,1088.0
21450,1.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,12000.0,6.0,1.0,85.0,1598.0,1335.0
13390,5.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,31356.0,6.0,2.0,87.0,1197.0,1087.0
9900,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,8800.0,5.0,1.0,55.0,1398.0,1163.0
29995,4.0,5.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,147.0,1598.0,1552.0
26980,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1647.3626086956522,7.0,0.0,85.0,999.0,1180.0
9600,2.0,5.0,4.0,1.0,0.0,1.0,1.0,1.0,66000.0,6.0,2.0,81.0,1598.0,1403.0
8650,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,69859.0,5.0,2.0,66.0,1398.0,1163.0
14900,5.0,4.0,4.0,1.0,0.0,1.0,2.0,1.0,19900.0,6.0,3.0,66.0,1461.0,1228.0
19490,1.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,43166.0,6.0,2.0,85.0,1598.0,1360.0
16977,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1647.3626086956522,5.0,0.0,77.0,999.0,1273.0
6480,3.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,95535.0,5.0,3.0,51.0,1229.0,1163.0
19790,1.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,28364.0,6.0,2.0,85.0,999.0,1180.0
28990,4.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,15.0,6.0,0.0,103.0,1500.0,1503.0
21900,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,18950.0,7.0,2.0,85.0,1598.0,1360.0
13950,5.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,11100.0,6.0,1.0,87.0,1197.0,1165.0
19400,4.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,3095.0,6.0,1.0,103.0,1490.0,1456.0
13990,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,15757.0,5.0,2.0,70.0,999.0,1135.0
7896,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,41000.0,5.0,3.0,51.0,1229.0,1135.0
10200,2.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,41000.0,6.0,2.0,81.0,1598.0,1350.0
35780,6.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,4000.0,6.0,0.0,165.0,1798.0,1843.0
19980,4.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,24551.0,6.0,1.0,125.0,1956.0,1503.0
27900,4.0,4.0,4.0,0.0,2.0,1.0,1.0,1.0,9999.0,6.0,0.0,103.0,1490.0,1341.0
18890,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,10650.0,6.0,2.0,103.0,1490.0,1456.0
15400,4.0,5.0,4.0,1.0,0.0,1.0,1.0,1.0,56013.0,6.0,3.0,100.0,1598.0,1613.0
15950,4.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,80052.0,6.0,3.0,125.0,1956.0,1743.0
10798,5.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,5000.0,5.0,1.0,56.0,898.0,1276.0
10979,3.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,10.0,5.0,0.0,51.0,1229.0,1163.0
12700,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,36621.0,5.0,3.0,70.0,999.0,1180.0
7900,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,70000.0,5.0,3.0,51.0,1229.0,1124.0
7480,5.0,5.0,4.0,1.0,0.0,0.0,1.0,1.0,94000.0,5.0,3.0,66.0,1461.0,1260.0
14299,2.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,13500.0,6.0,1.0,77.0,999.0,1273.0
16900,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,24614.0,6.0,1.0,103.0,1490.0,1503.0
13900,2.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,12758.0,6.0,1.0,110.0,1399.0,1273.0
18700,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,16316.0,6.0,1.0,85.0,1598.0,1280.0
19100,0.0,4.0,4.0,0.0,2.0,0.0,0.0,1.0,16711.0,7.0,1.0,71.0,999.0,1135.0
8490,5.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,23110.0,5.0,2.0,55.0,1461.0,1165.0
15850,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,17768.0,5.0,2.0,92.0,1395.0,1180.0
21489,4.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,11120.0,6.0,1.0,121.0,1490.0,1503.0
9999,5.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,6510.0,5.0,1.0,54.0,1149.0,1134.0
19000,1.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,26906.0,6.0,1.0,85.0,1598.0,1260.0
30887,2.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,15.0,6.0,0.0,110.0,1398.0,1240.0
6200,3.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,54000.0,5.0,2.0,55.0,1248.0,1163.0
15900,2.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,17416.0,6.0,1.0,100.0,1598.0,1425.0
20000,1.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,27000.0,7.0,2.0,81.0,1598.0,1355.0
20900,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,12.0,5.0,0.0,85.0,999.0,1144.0
8700,3.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,62000.0,5.0,2.0,51.0,1229.0,1163.0
13600,2.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,46300.0,6.0,2.0,100.0,1598.0,1425.0
10400,2.0,5.0,4.0,1.0,0.0,0.0,1.0,1.0,85578.0,6.0,3.0,81.0,1598.0,1940.0
12000,5.0,5.0,4.0,1.0,0.0,1.0,0.0,1.0,32713.0,6.0,2.0,66.0,1461.0,1276.0
21500,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,28114.0,7.0,1.0,85.0,1598.0,1845.0
22280,4.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,1647.3626086956522,6.0,0.0,81.0,1598.0,1503.0
12360,2.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,11845.0,5.0,3.0,77.0,998.0,1216.0
13650,2.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,39951.0,6.0,2.0,100.0,1598.0,1425.0
12974,2.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,30500.0,6.0,3.0,103.0,1364.0,1425.0
